Price,Close,High,Low,Open,Volume,MA5,MA20,Return,Volatility,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-04-20,66.85186004638672,67.9985265094596,66.83255101061553,67.09809629652644,130015200,68.45720520019532,62.842280578613284,-0.020756713601182586,0.017441182609354823,64.78543853759766
2020-04-21,64.78543853759766,66.92910221467082,64.07571185080862,66.69494058852548,180991600,67.55531616210938,63.37336769104004,-0.03091045645334667,0.0440436991440023,66.65150451660156
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,67.15313720703125,63.726057624816896,0.02880378710288345,0.020644627176560414,66.39320373535156
2020-04-23,66.39320373535156,68.01543553598502,66.35457829164004,66.59598178954948,124814400,66.59018096923828,64.08224868774414,-0.0038753931081280113,0.025015470724462807,68.3099365234375
2020-04-24,68.3099365234375,68.31959472449138,66.86875759043463,66.91704122865521,126161200,66.598388671875,64.37832946777344,0.02886941253394215,0.02123903502031458,68.35824584960938
2020-04-27,68.35824584960938,68.68896753125865,67.58092613126625,68.02751680090847,117087600,66.89966583251953,64.80597648620605,0.0007072078914214242,0.016209330509008867,67.25018310546875
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,67.39261474609376,65.09288425445557,-0.01620964274856329,0.02738881015508679,69.45901489257812
2020-04-29,69.45901489257812,69.92733815857098,68.53202656102843,68.73480456789414,137280800,67.95411682128906,65.49651012420654,0.03284499290723497,0.020088272194767873,70.9243392944336
2020-04-30,70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000,68.86034393310547,66.1349012374878,0.02109624508959218,0.02103469343959291,69.78252410888672
2020-05-01,69.78252410888672,72.1796595284793,69.00520440389795,69.10176434791705,240616800,69.15486145019531,66.66767921447754,-0.01609905988417837,0.04549068932542516,70.7698745727539
2020-05-04,70.7698745727539,70.89781817578982,69.11867496549594,69.80667664361658,133568000,69.63718719482422,67.29231224060058,0.014148964607908932,0.025139838399245145,71.83202362060547
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,70.55355529785156,67.71585445404052,0.015008491314473682,0.021978789483065572,72.5731430053711
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,71.17638092041015,68.2131462097168,0.010317395326073342,0.014536124293019183,73.32391357421875
2020-05-07,73.32391357421875,73.66912625746833,72.89663193321505,73.19838637752463,115215200,71.65629577636719,68.66782989501954,0.010345019352298035,0.010535366793690923,75.06914520263672
2020-05-08,75.06914520263672,75.122398042806,73.65553308459083,73.98231154076618,133838400,72.71361999511718,69.1866008758545,0.023801670469367986,0.019540184642513378,76.2503890991211
2020-05-11,76.2503890991211,76.74418013279127,74.36960120604306,74.57777409776222,145946400,73.80972290039062,69.70094528198243,0.015735411576830893,0.03114185979643197,75.37897491455078
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,74.51911315917968,70.0051498413086,-0.011428324430417303,0.028194337612941475,74.46881866455078
2020-05-13,74.46881866455078,76.47789576756719,73.39408522317618,75.55807493186354,200622400,74.89824829101562,70.29547080993652,-0.012074404713406484,0.0414107622450978,74.92631530761719
2020-05-14,74.92631530761719,74.98682954910396,72.98743664654351,73.70876906438306,158929200,75.2187286376953,70.58138732910156,0.006143465832689321,0.026684788840232496,74.48336029052734
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400,75.10157165527343,70.89211044311523,-0.005911875090497287,0.02499107164197793,76.2382583618164
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,75.0991455078125,71.36143035888672,0.023560941187991125,0.019621516520972816,75.79771423339844
2020-05-19,75.79771423339844,77.09997437404789,75.76624564907384,76.25519801175672,101729600,75.18289337158203,71.91204414367675,-0.005778517740098521,0.01759589637317026,77.27185821533203
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800,75.74350128173828,72.44306182861328,0.019448396258947342,0.00939761268287679,76.69574737548828
2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800,76.0973876953125,72.95818901062012,-0.0074556358957786895,0.015843520386772475,77.18956756591797
2020-05-22,77.18956756591797,77.27186606725144,76.3326836366315,76.43434344951643,81803200,76.63862915039063,73.40217056274415,0.006438690635766742,0.012167219745309474,76.66671752929688
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,76.72432098388671,73.81759414672851,-0.006773584217512174,0.02443718613929854,77.00074005126953
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,76.96492614746094,74.30512199401855,0.004356812613570016,0.01766683026619396,77.03463745117188
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800,76.9174819946289,74.68390312194825,0.0004402217417620591,0.024540447945306288,76.95960235595703
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,76.97025299072266,74.98566627502441,-0.000974043595160734,0.014719735295478376,77.90604400634766
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,77.1135482788086,75.39184226989747,0.012297902034538843,0.01597021765096477,78.26670837402344
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,77.43354644775391,75.76668395996094,0.004629478653111807,0.013948196377512174,78.69755554199219
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200,77.77290954589844,76.10996055603027,0.005504858667491286,0.011995646138764228,78.01979064941406
2020-06-04,78.01979064941406,78.81857555541607,77.6470209126839,78.52085026224736,87560400,77.96994018554688,76.38229293823242,-0.008612273760097655,0.015016121332555433,80.24188995361328
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,78.62639770507812,76.72819175720215,0.028481226182525132,0.025701324324801995,80.7163314819336
2020-06-08,80.7163314819336,80.75022301034842,79.23010522661079,79.93933051935436,95654400,79.1884552001953,77.01055107116699,0.005912641496786497,0.0188328403413363,83.26519012451172
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,80.18815155029297,77.36129112243653,0.031577979273607504,0.039535963173437966,85.40737915039062
2020-06-10,85.40737915039062,85.87454732273147,83.77349462695621,84.21161714524366,166651600,81.53011627197266,77.86271133422852,0.02572730600477291,0.024600364941249418,81.30692291259766
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400,82.18754272460937,78.20461654663086,-0.0480105615999834,0.04638281290670979,82.00891876220703
2020-06-12,82.00891876220703,84.18743203095863,80.90030081571983,83.44189962926336,200146000,82.54094848632812,78.55874671936036,0.008633900096846503,0.04008260643906504,83.02310943603516
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800,83.00230407714844,78.98573417663575,0.012366833865580684,0.03819355222163764,85.2234115600586
2020-06-16,85.2234115600586,85.49452156139306,83.44187587324252,85.07333742619001,165428800,83.39394836425781,79.43499183654785,0.026502285194686115,0.024085467251026376,85.10480499267578
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400,83.33343353271485,79.90034637451171,-0.0013917134413145016,0.012258589844665853,85.13871002197266
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,84.09979095458985,80.29368896484375,0.0003983914809486677,0.01202630100987468,84.65216827392578
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,84.6284408569336,80.69151000976562,-0.005714694854095259,0.03262611123836947,86.86697387695312
2020-06-22,86.86697387695312,87.00978658675993,84.99829398313842,85.04428539322777,135445200,85.39721374511718,81.17538032531738,0.026163601573210293,0.023156011011397498,88.72114562988281
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600,86.09676055908203,81.77810173034668,0.021344956203448673,0.027583051599627144,87.15503692626953
2020-06-24,87.15503692626953,89.26819705246864,86.78226710315806,88.35079901624333,192623200,86.50680694580078,82.28581657409669,-0.017652034275420725,0.028523078378288037,88.31207275390625
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,87.1414794921875,82.8496883392334,0.013275604812324593,0.020365071676242668,85.59859466552734
2020-06-26,85.59859466552734,88.42824081207692,85.45093609470156,88.20796811592135,205256800,87.33076477050781,83.28163795471191,-0.030726015184134425,0.03478216820041316,87.5713882446289
2020-06-29,87.5713882446289,87.66579402801841,85.02978953914176,85.50664216317482,130646000,87.47164764404297,83.76490516662598,0.02304703233517058,0.030101207046221826,88.30239868164062
2020-06-30,88.30239868164062,88.58803158175118,87.14052793069565,87.15988924218063,140223200,87.38789825439453,84.26668968200684,0.008347594478800069,0.016392574524212607,88.1353530883789
2020-07-01,88.1353530883789,88.9220381809634,88.08694613026117,88.37983297329643,110737200,87.5839614868164,84.73857955932617,-0.001891744683674701,0.00947510869860395,88.1353530883789
2020-07-02,88.1353530883789,89.67483914156468,88.02159341265586,89.0406511103845,114041600,87.54861755371094,85.24435768127441,0.0,0.018758031493344107,90.49299621582031
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600,88.52749786376953,85.75691299438476,0.02675025452132984,0.015808488874206272,90.21221160888672
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400,89.0556625366211,86.23170700073243,-0.003102832469641492,0.0171455743084066,92.31327056884766
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000,89.8578369140625,86.68411102294922,0.02329018347394074,0.013477763626522471,92.7102279663086
2020-07-09,92.7102279663086,93.25727160992973,91.66454024632048,93.20401878936576,125642800,90.77281188964844,87.04925346374512,0.004300111945062968,0.017179672605141836,92.8724136352539
2020-07-10,92.8724136352539,92.93051232943125,91.69602034280251,92.30600122922262,90257200,91.72022399902343,87.62752799987793,0.0017493827003018936,0.01329234310068725,92.44398498535156
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200,92.11042175292968,88.14928131103515,-0.004613088355654771,0.04920009521810312,93.97378540039062
2020-07-14,93.97378540039062,94.16500509879575,90.89482027358295,91.82673375082925,170989200,92.86273651123047,88.69681510925292,0.016548404044692155,0.03479890494226277,94.62006378173828
2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000,93.3240951538086,89.16664772033691,0.0068772198394913,0.02821693259534255,93.45577239990234
2020-07-16,93.45577239990234,94.31023318785083,92.85789140298706,93.49450240060445,110577600,93.47320404052735,89.58419609069824,-0.012304910135355951,0.015540418184647947,93.26697540283203
2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800,93.55211639404297,89.99060935974121,-0.0020201748080626025,0.013573514882734871,95.23248291015625
2020-07-20,95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000,94.10981597900391,90.51962509155274,0.021073992148184617,0.024782045551963745,93.9181137084961
2020-07-21,93.9181137084961,96.09662665534265,93.66879530005893,96.02158957813295,103433200,94.098681640625,90.87218208312989,-0.013801689943337414,0.02585051231777546,94.18196105957031
2020-07-22,94.18196105957031,94.86214066616996,93.53325004616464,93.62038702393836,89001600,94.01106109619141,91.14522285461426,0.0028093340108292786,0.014109821085216077,89.89512634277344
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400,93.29893188476562,91.28222732543945,-0.04551651578039917,0.0545801840356698,89.67243194580078
2020-07-24,89.67243194580078,90.01615612762265,86.31267968652797,88.09664593771886,185438800,92.58002319335938,91.35024528503418,-0.0024772688579747237,0.04130005577782378,91.79768371582031
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000,91.89306335449218,91.66019973754882,0.023700168757596174,0.015030012225056892,90.28966522216797
2020-07-28,90.28966522216797,91.54594138277622,90.28481935549645,91.36923715007886,103625600,91.16737365722656,91.79611358642578,-0.016427631206041515,0.013967512496326509,92.02039337158203
2020-07-29,92.02039337158203,92.20435906214746,90.73507124553788,90.77137831946693,90329200,90.73506011962891,91.98201332092285,0.019168618525225556,0.0159669803917979,93.13384246826172
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976133,91.19496376791191,158130000,91.38280334472657,92.231937789917,0.012100025395278768,0.026302097048370682,102.8839111328125
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800,94.02509918212891,92.96936569213867,0.10468878343415744,0.05260684975442118,105.47633361816406
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200,96.76082916259766,93.71853256225586,0.0251975499065642,0.03437746521801492,106.18071746826172
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,99.93903961181641,94.5169578552246,0.006678122247286256,0.021907663769006394,106.56560516357422
2020-08-05,106.56560516357422,106.88512220917495,105.43761854161589,105.90237127948915,121776800,102.84808197021485,95.22957458496094,0.0036248360765460674,0.01358321632328928,110.28357696533203
2020-08-06,110.28357696533203,110.77737527223312,106.30900549573542,106.89720218347466,202428800,106.27802886962891,96.10824203491211,0.034889041319202896,0.04051709147865544,107.77619171142578
2020-08-07,107.77619171142578,110.26174899503663,106.98081367668276,109.80586023116359,198045600,107.25648498535156,96.8534309387207,-0.02273579913620738,0.03044211589085165,109.34270477294922
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,108.02975921630859,97.69836692810058,0.014534871168187413,0.03348784897402909,106.09086608886719
2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400,108.01178894042968,98.30422096252441,-0.029739877853163565,0.030857142857142864,109.61670684814453
2020-08-12,109.61670684814453,109.8737492325435,106.9856522603481,107.1796439994117,165598000,108.62200927734375,99.05405311584472,0.03323415944520547,0.02634723351246421,111.5566635131836
2020-08-13,111.5566635131836,112.55816241863091,110.5066629686095,110.9940770606822,210082000,108.87662658691406,99.95909767150879,0.017697636800260153,0.01838975266393627,111.45726013183594
2020-08-14,111.45726013183594,111.54698151987802,109.65068105796512,111.38208775805406,165565200,109.61284027099609,100.86861190795898,-0.0008910573175748837,0.01701370067476882,111.166259765625
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600,109.97755126953125,101.66530075073243,-0.00261086954646772,0.01854154426150627,112.09256744384766
2020-08-18,112.09256744384766,112.5169308684593,110.58425829007268,110.91890034610189,105633600,111.17789154052734,102.5740234375,0.00833263330236722,0.017241754939325307,112.23320007324219
2020-08-19,112.23320007324219,113.64451322363762,112.13863150972217,112.49994425291816,145538000,111.70119018554688,103.4765853881836,0.0012546115465237317,0.013417435419579238,114.72364044189453
2020-08-20,114.72364044189453,114.837612647254,112.25747906222769,112.27445537799255,126907200,112.33458557128907,104.71801109313965,0.02218987222165203,0.02248999051187805,120.63562774658203
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,114.17025909423828,106.26617088317872,0.0515324241971018,0.04516764638674226,122.07846069335938
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600,116.35269927978516,107.78020973205567,0.01196025563698555,0.03851581139490244,121.07696533203125
2020-08-25,121.07696533203125,121.42130925505194,119.35768781992573,120.95329871627834,211495600,118.14957885742187,109.31957473754883,-0.00820370240286461,0.01704388138129418,122.72349548339844
2020-08-26,122.72349548339844,123.17938430241111,121.32673099966804,122.39128067814039,163022400,120.24763793945313,110.85472984313965,0.013599037164929717,0.015096158200559763,121.25640106201172
2020-08-27,121.25640106201172,123.65708422717836,120.11425182681509,123.32486945527224,155552400,121.55419006347657,112.26085777282715,-0.011954470622010493,0.029217693823449596,121.05999755859375
2020-08-28,121.05999755859375,122.64589926041506,120.83690034715939,122.22881026536905,187630000,121.63906402587891,113.1696620941162,-0.0016197371990079867,0.014942994793801413,125.16539764404297
2020-08-31,125.16539764404297,127.06655257654671,122.21668415759454,123.74924435405829,225702700,122.25645141601562,114.15411529541015,0.03391211108741499,0.03874767715550809,130.1510772705078
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,124.07127380371094,115.35263328552246,0.039832731092690477,0.03182295800819232,127.45451354980469
2020-09-02,127.45451354980469,133.8369410345014,123.1866360174791,133.45865195686625,200119000,125.0174774169922,116.39707870483399,-0.02071871994650143,0.08356161520212095,117.25039672851562
2020-09-03,117.25039672851562,124.97138507910603,116.88180945410002,123.09934328509381,257599600,124.21627655029297,116.74541969299317,-0.08006085102118932,0.0689940149519221,117.32801818847656
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200,123.46988067626953,117.2230110168457,0.0006620144760844937,0.10590275839575583,109.43243408203125
2020-09-08,109.43243408203125,115.41717011939836,109.2966383541402,110.52850171438395,231366600,120.32328796386719,117.22749748229981,-0.06729495842810362,0.05592977819236091,113.79732513427734
2020-09-09,113.79732513427734,115.56267714207601,111.79918148817357,113.73912907477926,176940500,117.05253753662109,117.61282043457031,0.039886630402227397,0.03307191666817853,110.08231353759766
2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400,113.57809753417969,117.63610076904297,-0.032645860456703035,0.07049079346712989,108.63703155517578
2020-09-11,108.63703155517578,111.77004920348398,106.69708456311906,111.12986314395623,180860300,111.85542449951171,117.49011917114258,-0.013129102541329263,0.04669645854404998,111.89616394042969
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100,110.76905364990235,117.51206436157227,0.030000197341535584,0.02713243097137354,112.07076263427734
2020-09-15,112.07076263427734,115.26197700807842,110.19871308977739,114.77699015613865,184642000,111.29671936035156,117.55728950500489,0.0015603635343621747,0.04517916894011044,108.76313781738281
2020-09-16,108.76313781738281,112.51693833812011,108.67584374495958,111.7700619173575,154679000,110.28988189697266,117.39081802368165,-0.029513717397358752,0.03531614359646251,107.0268783569336
2020-09-17,107.0268783569336,108.83102975873638,105.44582412860575,106.42549948987329,178011000,109.67879486083984,117.13050193786621,-0.01596367570200541,0.031629490480335226,103.6319808959961
